"","IRI","label","Defs","type","ID.short","ID","label.final","label.nospace"
"8031","http://purl.obolibrary.org/obo/AISM_0004182","tibio-tarsal conjunctiva","The conjunctiva that encircles the tarsus by joining the distal margin of the tibia and the proximal margin of the tarsus.","class","AISM_0004182","AISM_0004182","tibio-tarsal_conjunctiva","tibio-tarsal_conjunctiva"
"8032","http://purl.obolibrary.org/obo/GO_0008015","blood circulation","The flow of blood through the body of an animal, enabling the transport of nutrients to the tissues and the removal of waste products.","class","GO_0008015","GO_0008015","blood_circulation","blood_circulation"
"8033","http://purl.obolibrary.org/obo/CHEBI_26835","sulfur molecular entity","","class","CHEBI_26835","CHEBI_26835","sulfur_molecular_entity","sulfur_molecular_entity"
"8034","http://purl.obolibrary.org/obo/PATO_0000007","obsolete relative activity","","class","PATO_0000007","PATO_0000007","obsolete_relative_activity","obsolete_relative_activity"
"8035","http://purl.obolibrary.org/obo/CHEBI_33832","organic cyclic compound","Any organic molecule that consists of atoms connected in the form of a ring.","class","CHEBI_33832","CHEBI_33832","organic_cyclic_compound","organic_cyclic_compound"
"8036","http://purl.obolibrary.org/obo/UBERON_0002318","white matter of spinal cord","The regions of the spinal cord that are largely or entirely composed of myelinated nerve cell axons and contain few or no neural cell bodies or dendrites.","class","UBERON_0002318","UBERON_0002318","white_matter_of_spinal_cord","white_matter_of_spinal_cord"
"8037","http://purl.obolibrary.org/obo/PATO_0001746","obsolete radiation equivalent dose","OBSOLETE A radiation exposure quality inhering in a tissue by virtue of the relation between the absorbed dose to the effective biological damage of the radiation to that tissue.","class","PATO_0001746","PATO_0001746","obsolete_radiation_equivalent_dose","obsolete_radiation_equivalent_dose"
"8038","http://purl.obolibrary.org/obo/GO_1990351","transporter complex","A protein complex facilitating transport of molecules (proteins, small molecules, nucleic acids) into, out of or within a cell, or between cells.","class","GO_1990351","GO_1990351","transporter_complex","transporter_complex"
"8039","http://purl.obolibrary.org/obo/GO_0046873","metal ion transmembrane transporter activity","Enables the transfer of metal ions from one side of a membrane to the other.","class","GO_0046873","GO_0046873","metal_ion_transmembrane_transporter_activity","metal_ion_transmembrane_transporter_activity"
"8040","http://purl.obolibrary.org/obo/GO_1904396","regulation of neuromuscular junction development","Any process that modulates the frequency, rate or extent of neuromuscular junction development.","class","GO_1904396","GO_1904396","regulation_of_neuromuscular_junction_development","regulation_of_neuromuscular_junction_development"
"8041","http://purl.obolibrary.org/obo/PATO_0001699","regular sleep pattern","A sleep pattern which has regular start and/or end times.","class","PATO_0001699","PATO_0001699","regular_sleep_pattern","regular_sleep_pattern"
"8042","http://purl.obolibrary.org/obo/GO_1902865","positive regulation of embryonic camera-type eye development","Any process that activates or increases the frequency, rate or extent of embryonic camera-type eye development.","class","GO_1902865","GO_1902865","positive_regulation_of_embryonic_camera-type_eye_development","positive_regulation_of_embryonic_camera-type_eye_development"
"8043","http://purl.obolibrary.org/obo/PATO_0010000","maximally connected","A structural quality inhering in the bearer by virtue of the bearer consisting of a single, maximally connected structure.","class","PATO_0010000","PATO_0010000","maximally_connected","maximally_connected"
"8044","http://purl.obolibrary.org/obo/PATO_0000656","obsolete time_quantity","","class","PATO_0000656","PATO_0000656","obsolete_time_quantity","obsolete_time_quantity"
"8045","http://purl.obolibrary.org/obo/GO_1905209","positive regulation of cardiocyte differentiation","Any process that activates or increases the frequency, rate or extent of cardiocyte differentiation.","class","GO_1905209","GO_1905209","positive_regulation_of_cardiocyte_differentiation","positive_regulation_of_cardiocyte_differentiation"
"8046","http://purl.obolibrary.org/obo/GO_0030264","nuclear fragmentation involved in apoptotic nuclear change","The breakdown of the nucleus into small membrane-bounded compartments, or blebs, each of which contain compacted DNA.","class","GO_0030264","GO_0030264","nuclear_fragmentation_involved_in_apoptotic_nuclear_change","nuclear_fragmentation_involved_in_apoptotic_nuclear_change"
"8047","http://purl.obolibrary.org/obo/UBERON_0004265","outflow tract myocardium","A myocardium that is part of a outflow tract [Automatically generated definition].","class","UBERON_0004265","UBERON_0004265","outflow_tract_myocardium","outflow_tract_myocardium"
"8048","http://purl.obolibrary.org/obo/PATO_0002113","cribriform","Perforated like a sieve.","class","PATO_0002113","PATO_0002113","cribriform","cribriform"
"8049","http://purl.obolibrary.org/obo/UBERON_0003929","digestive tract epithelium","An epithelium that lines the lumen of the digestive tract.","class","UBERON_0003929","UBERON_0003929","digestive_tract_epithelium","digestive_tract_epithelium"
"8050","http://purl.obolibrary.org/obo/GO_0045296","cadherin binding","Binding to cadherin, a type I membrane protein involved in cell adhesion.","class","GO_0045296","GO_0045296","cadherin_binding","cadherin_binding"
"8051","http://purl.obolibrary.org/obo/PATO_0000357","obsolete protein concentration value","","class","PATO_0000357","PATO_0000357","obsolete_protein_concentration_value","obsolete_protein_concentration_value"
"8052","http://purl.obolibrary.org/obo/CHEBI_38324","cholinergic agonist","Any drug that binds to and activates cholinergic receptors.","class","CHEBI_38324","CHEBI_38324","cholinergic_agonist","cholinergic_agonist"
"8053","http://purl.obolibrary.org/obo/GO_1903046","meiotic cell cycle process","A process that is part of the meiotic cell cycle.","class","GO_1903046","GO_1903046","meiotic_cell_cycle_process","meiotic_cell_cycle_process"
"8054","http://purl.obolibrary.org/obo/PATO_0000933","obsolete red light sensitivity","","class","PATO_0000933","PATO_0000933","obsolete_red_light_sensitivity","obsolete_red_light_sensitivity"
"8055","http://purl.obolibrary.org/obo/UBERON_0007592","ciliated columnar epithelium","Simple columnar epithelium in which the luminal side of the cells bears cilia. Examples: epithelium of trachea, epithelium of uterine tube.[FMA].","class","UBERON_0007592","UBERON_0007592","ciliated_columnar_epithelium","ciliated_columnar_epithelium"
"8056","http://purl.obolibrary.org/obo/GO_0062023","collagen-containing extracellular matrix","An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells.","class","GO_0062023","GO_0062023","collagen-containing_extracellular_matrix","collagen-containing_extracellular_matrix"
"8057","http://purl.obolibrary.org/obo/UBERON_0036073","respiratory primordium mesenchyme","","class","UBERON_0036073","UBERON_0036073","respiratory_primordium_mesenchyme","respiratory_primordium_mesenchyme"
"8058","http://purl.obolibrary.org/obo/GO_1903945","positive regulation of hepatocyte apoptotic process","Any process that activates or increases the frequency, rate or extent of hepatocyte apoptotic process.","class","GO_1903945","GO_1903945","positive_regulation_of_hepatocyte_apoptotic_process","positive_regulation_of_hepatocyte_apoptotic_process"
"8059","http://purl.obolibrary.org/obo/UBERON_0001172","hepatic acinus","The functional unit of the liver, consisting of a mass of hepatocytes from adjacent liver lobules aligned around the hepatic arterioles and portal venules just as they anastomose into sinusoids.","class","UBERON_0001172","UBERON_0001172","hepatic_acinus","hepatic_acinus"
"8060","http://purl.obolibrary.org/obo/PATO_0002154","splayed ventral","A curvature quality inhering in a bearer by virtue of the bearer\'s being curved outwards the abdomen of an organism.","class","PATO_0002154","PATO_0002154","splayed_ventral","splayed_ventral"
"8061","http://purl.obolibrary.org/obo/GO_0030661","chitosome membrane","The lipid bilayer surrounding a chitosome.","class","GO_0030661","GO_0030661","chitosome_membrane","chitosome_membrane"
"8062","http://purl.obolibrary.org/obo/PATO_0000398","obsolete vigorous","","class","PATO_0000398","PATO_0000398","obsolete_vigorous","obsolete_vigorous"
"8063","http://purl.obolibrary.org/obo/UBERON_0004647","liver lobule","The polygonal structure of the liver that consists of hepatocytes radiating outward from a hepatic vein.","class","UBERON_0004647","UBERON_0004647","liver_lobule","liver_lobule"
"8064","http://purl.obolibrary.org/obo/UBERON_0007617","synovial cavity of joint","An anatomical cavity that surrounded_by a synovial joint.","class","UBERON_0007617","UBERON_0007617","synovial_cavity_of_joint","synovial_cavity_of_joint"
"8065","http://purl.obolibrary.org/obo/PATO_0000974","obsolete relative porosity","","class","PATO_0000974","PATO_0000974","obsolete_relative_porosity","obsolete_relative_porosity"
"8066","http://purl.obolibrary.org/obo/GO_0032370","positive regulation of lipid transport","Any process that activates or increases the frequency, rate or extent of the directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","class","GO_0032370","GO_0032370","positive_regulation_of_lipid_transport","positive_regulation_of_lipid_transport"
